time,flux,flux_error
428.69174779905296,1.0000742161241274,2.524946000448914e-05
428.71218174457607,1.0000552015847193,2.5250965099752502e-05
428.73261559021483,0.9999760535644329,2.525094696607463e-05
428.7734835824187,0.9999974449212671,2.5249958680630617e-05
428.79391742875595,1.000039276907965,2.5250125510467037e-05
428.81435137543593,1.0000304826834887,2.52519842124489e-05
428.8347854222404,0.9999103345626035,2.524891236741741e-05
428.85521926939253,1.000018360914616,2.5250820030329526e-05
428.89608726439036,0.9999797376314432,2.5250179911500652e-05
428.93695506020157,1.000057459561274,2.52488289524992e-05
428.9573891085194,1.0000872886199705,2.5243907472324782e-05
428.97782295706855,1.0001007176384276,2.5251014060682756e-05
428.9982569057349,0.9999995840569504,2.5245670065813927e-05
429.01869095474393,1.000006120304872,2.524313679101523e-05
429.03912480399157,1.0000416537253909,2.5249817237943213e-05
429.0595587534655,0.9999781927001163,2.5249276854342635e-05
429.07999280318035,0.9998636301001823,2.5248118112326624e-05
429.1004266531265,0.9998708793933316,2.5251097475600968e-05
429.1208606031898,0.9998486561503983,2.524756503515153e-05
429.14129455359506,0.9998292850883763,2.524770285110336e-05
429.16172850424044,0.9998820504352339,2.524841187790815e-05
429.1821624551114,0.9998673141671925,2.5247501567278983e-05
429.2025964062224,0.9999698738391253,2.5247164280870565e-05
429.2230303575663,0.9999843724254239,2.5249017542749068e-05
429.243464309143,0.9999280418524273,2.5249924226642658e-05
429.26389826094527,0.9999699926799965,2.525169951370631e-05
429.2843323129884,0.9998137169342359,2.524429553303124e-05
429.30476616525556,0.9999230505358327,2.524824504807173e-05
429.3456341705052,0.9999794999497006,2.525013639067376e-05
429.36606802347814,0.9999793811088293,2.524682699446215e-05
429.3865019766774,0.9999629810685898,2.5245942070982005e-05
429.4069360301175,0.9998335633597432,2.5243241966346887e-05
429.42736988378164,0.9999218621271196,2.5244440602454214e-05
429.44780383768665,0.9999257838758726,2.5247341990913708e-05
429.46823789182525,0.9998992823615726,2.5244641886278594e-05
429.48867174619517,0.9999688042712835,2.5248507986400868e-05
429.5091057007914,1.0000859813703862,2.525043740972643e-05
429.5295397556285,1.0000847929616732,2.5251851836600436e-05
429.5499737106904,0.9999949492629697,2.5247356497856006e-05
429.5704075659916,1.000015152211091,2.524651690857054e-05
429.59084152152644,0.9999361230316758,2.5250221618959756e-05
429.6112755772876,0.9999739144287495,2.5248134432636707e-05
429.6317094332873,1.0000270362982209,2.5249342135582972e-05
429.65214338952063,0.9999054620868801,2.5241666149739826e-05
429.6725773459795,0.9999230505358327,2.524978278395526e-05
429.6930113026785,0.9999841347436813,2.5249519845626115e-05
429.7134452596103,1.0000090913266546,2.5246094393876127e-05
429.73387921689135,1.0000847929616732,2.52458151352369e-05
429.75431317428155,1.0000598363786999,2.5246689178510323e-05
429.77474713191185,1.0001398162850854,2.525030503387797e-05
429.7951810897677,1.0001139089751419,2.5250112816892527e-05
429.8156150478637,0.9998837142074322,2.524935664252527e-05
429.83604900619247,0.9999396882578148,2.5248408251172573e-05
429.8564829647541,1.000098935025358,2.5247340177545923e-05
429.8769169235413,1.000051160995095,2.5249434617340118e-05
429.89735088256856,1.0000348797957268,2.524759948913949e-05
429.9177848418214,1.0000672045127206,2.5246103460715064e-05
429.93821880131435,1.0000630450822252,2.5247459859819875e-05
430.01995464160717,1.000032146455687,2.5243874831704615e-05
430.0403885022635,1.0000393957488363,2.5248012936994967e-05
430.0608225631469,1.00000136667002,2.524904837000145e-05
430.0812565242697,0.9999495520501328,2.5244400708362898e-05
430.1016903856245,1.0000462885193717,2.525086899125978e-05
430.1425584090277,0.9986774793637283,2.523140067469658e-05
430.1629923710745,0.9945717649420261,2.5179264537447263e-05
430.1834263333614,0.9938009630507688,2.5170669174136013e-05
430.20386029588116,0.9934463418908069,2.5170360901612192e-05
430.2242942585173,0.993290303826789,2.516796000266196e-05
430.2651621847137,0.99384766751319,2.5172353792810307e-05
430.2855961481575,0.9952174868162393,2.5188973308579844e-05
430.30603021184214,0.9997111572623033,2.5244670900163187e-05
430.3264640757581,0.9999985144891087,2.5248723777167543e-05
430.34689803990767,0.9999803318357997,2.524538536707134e-05
430.3673319041656,1.0000629262413538,2.5247833413584036e-05
430.3877659687816,1.000063876968324,2.524982630478215e-05
430.40819993362237,1.000077662509395,2.524914991859753e-05
430.42863389870325,1.0000632827639677,2.5247951282490203e-05
430.44906786401697,1.0000958451627042,2.525027057989001e-05
430.4695018294471,1.0000014855108912,2.5249721129450494e-05
430.4899357952192,1.0000566276751748,2.5250533518219153e-05
430.5103697612314,1.000057459561274,2.524916442553983e-05
430.55123759382985,1.0000240652764385,2.524723681558205e-05
430.59210562736115,1.0000258478895079,2.5247361937959367e-05
430.61253949453675,0.999958346274609,2.5248303075840916e-05
430.653407529465,1.000137201785917,2.5251743034533203e-05
430.6738413972227,1.0000188362781013,2.5246346451998544e-05
430.71470943354797,1.0000522305629367,2.524885977975158e-05
430.73514330212055,1.000075285691969,2.524682699446215e-05
430.7555772708103,1.0000328595009147,2.5249267787503697e-05
430.7760113398428,0.9999714187704521,2.5245485102299635e-05
430.79644520899745,1.0000573407204028,2.5249978627676273e-05
430.8168791785021,1.0001128394073002,2.5247626689656296e-05
430.8373132481167,1.0000133695980213,2.5250687654481064e-05
430.8577472179706,1.0000277493434488,2.5244175850757286e-05
430.878181088173,1.000098578502744,2.5249128158184086e-05
430.91904912903846,1.0000833668712175,2.5247046411964398e-05
430.9394829998229,1.0000307203652312,2.524736737806273e-05
430.9599170708345,1.0000828915077324,2.5248863406487158e-05
430.9803510422018,0.9999635752729463,2.5245793374823455e-05
431.00078491368475,0.999985204311523,2.524758679556498e-05
431.0212189853948,1.0000277493434488,2.5249171679010978e-05
431.0416529573442,1.0001181872465088,2.525137854760798e-05
431.06208682952564,1.0000870509382278,2.5251944318357582e-05
431.0825209019342,0.9999311317150812,2.5246487894685944e-05
431.10295487458205,0.999972963701779,2.524741996572856e-05
431.12338884746276,1.00002786818432,2.5249082823989405e-05
431.14382272056827,1.0000430798158466,2.5249536165936202e-05
431.1642567939154,1.0001751120238618,2.5253072233121208e-05
431.1846907673782,1.0000966770488033,2.5249978627676273e-05
431.20512464118946,1.0001181872465088,2.5248769111362223e-05
431.2255587152278,1.0000793262815932,2.5248845272809286e-05
431.2459926895055,1.0000206188911707,2.5250977793327013e-05
431.26642656389157,1.000029888479132,2.5248785431672307e-05
431.2868606386357,0.9999724883382939,2.5245784307984518e-05
431.3072945136111,0.9999342215777349,2.5248556947331122e-05
431.3277284887037,0.9999003519294142,2.524690315590921e-05
431.34816256413905,0.9998922707501657,2.5246846941507807e-05
431.36859643969655,1.0000244217990524,2.524742359246413e-05
431.3890304155968,1.0000837233938316,2.5245900363522897e-05
431.45033234448346,1.0001450452834226,2.5248475345780698e-05
431.4707664213158,1.0000847929616732,2.524625941034476e-05
431.491200398271,1.0001717844794653,2.5250479117185535e-05
431.51163427545106,1.0002426136387608,2.5249996761354145e-05
431.53206825287197,1.0001410046937984,2.5244672713530976e-05
431.55250233052647,1.0000364247270537,2.5251922557944134e-05
431.5729362084123,1.000031433410459,2.5249721129450494e-05
431.5933701866408,1.0000576972430166,2.524909914429949e-05
431.6138042649938,1.000123416244846,2.524713708035376e-05
431.6342381435708,1.0001259119031434,2.524777357244706e-05
431.6546721222723,1.0001278133570841,2.524619050236885e-05
431.6751062013238,1.0001162857925678,2.5247383698372815e-05
431.6955400806066,1.0001714279568514,2.5250042095548825e-05
431.7159740601157,1.0001424307842541,2.524728940324788e-05
431.75684201983967,1.0001101060672601,2.524657493633973e-05
431.7772759999381,1.0000651842179085,2.5247532394531365e-05
431.81814406094344,1.000120207541321,2.5248925060991922e-05
431.83857794185604,1.0000529436081644,2.5243958246622824e-05
431.8590120228866,1.0001217524726478,2.5247080865952356e-05
431.87944600425834,1.000120326382192,2.524864217561712e-05
431.899879885753,1.000137201785917,2.5245945697717578e-05
431.9203139675985,1.000141598898155,2.5250292340303458e-05
431.9407479495523,1.0001355380137187,2.5248645802352695e-05
431.9611818317455,1.0001429061477394,2.5248034697408415e-05
431.98161581417224,1.0001154539064687,2.5247401832050687e-05
432.0020498968253,1.0001599003923354,2.5248943194669793e-05
432.022483779717,1.0000111116214667,2.524712801351482e-05
432.04291776284225,1.0000459319967578,2.524358831959424e-05
432.0633518461938,1.0000157464154473,2.52438911520147e-05
432.083785729784,1.0000130130754075,2.524334351494297e-05
432.10421971360773,1.0000913292095948,2.5251574391328994e-05
432.1246537976578,1.0000556769482045,2.524714796056048e-05
432.1655216663523,1.000098935025358,2.524837742392019e-05
432.18595575110083,0.9999703492026104,2.5247827973480675e-05
432.2268236211923,1.0000439117019457,2.5248573267641205e-05
432.24725770663935,0.9999849666297804,2.524888154016503e-05
432.26769159220856,1.0000825349851183,2.5248634922145973e-05
432.3085596641569,1.0000010101474062,2.5250344927969285e-05
432.34942753692593,0.998256663838452,2.5228352403446322e-05
432.39029551061975,0.9937419585581679,2.5170776162835458e-05
432.41072949781955,0.9933918533513155,2.5164063075287304e-05
432.4311634852449,0.9933500807850533,2.516558630422854e-05
432.45159747291035,0.9934653564302152,2.5168041604212385e-05
432.47203146080864,0.9940066765989906,2.5171073555152556e-05
432.49246544881606,0.9956368168306244,2.519555039354396e-05
432.51289943718,0.9998790794134513,2.5247235002214266e-05
432.5333334257768,1.000046763882857,2.5246099833979488e-05
432.5537674144827,0.9999635752729463,2.5244335427122558e-05
432.5742015035459,0.9999552564119553,2.524745079298094e-05
432.594635392724,0.9999331520098933,2.5247679277322126e-05
432.6150693821284,0.9999982768073661,2.5249554299614073e-05
432.6355034718901,0.9999957811490688,2.5246005538854553e-05
432.6559373617667,0.9999676158625705,2.524869476328295e-05
432.69680544221336,0.9999348157820914,2.524666016462573e-05
432.71723933278844,0.9999602477285499,2.5247294843351242e-05
432.73767332358983,1.0000080217588128,2.5249501711948243e-05
432.75810731463133,0.9999623868642333,2.5246281170758207e-05
432.77854130590566,1.000014082643249,2.524783704031961e-05
432.79897529728913,1.0000291754339043,2.5249699369037046e-05
432.8194092890291,0.9999514535040736,2.5247131640250394e-05
432.8398433810027,0.9999904333098603,2.5248232354497218e-05
432.8602772730839,1.0000548450621054,2.5247526954428003e-05
432.880711265406,1.0000927553000503,2.524564105192933e-05
432.9011452580773,1.0000276305025775,2.52445983654517e-05
432.92157925085775,1.0000553204255906,2.5249396536616587e-05
432.9420132438783,1.0000265609347359,2.525002033513538e-05
432.98288123061064,1.000146352533007,2.5250965099752502e-05
433.0033152243297,1.0000821784625045,2.5245555823643333e-05
433.0237492182816,1.000077662509395,2.525044466319758e-05
433.044183212459,0.9999616738190055,2.524971750271492e-05
433.06461720687656,1.0000256102077654,2.5249474511431438e-05
433.0850512014105,0.9999970883986531,2.5244313666709113e-05
433.10548519628645,1.000074097283256,2.5248038324143988e-05
433.1259191914025,0.9999676158625705,2.5246527788777264e-05
433.1463530866342,1.0000806335311776,2.5246797980577553e-05
433.16678718209295,1.0001707149116237,2.5247229562110905e-05
433.1872211779075,1.000083961075574,2.5247222308639756e-05
433.2485231663915,1.000075642214583,2.5246437120387906e-05
433.2689570630202,1.000133755400649,2.5246377279250926e-05
433.30982515697104,1.0000522305629367,2.5247207801697457e-05
433.3302590541818,1.0001394597624715,2.524946000448914e-05
433.35069315173604,1.0001320916284508,2.525202773327579e-05
433.3711271494132,0.9999981579664948,2.5246759899854025e-05
433.39156114743963,1.0001140278160132,2.5249926040010446e-05
433.4119951455752,1.000214686034005,2.5251672313189505e-05
433.43242914395086,1.0001242481309451,2.5246763526589598e-05
433.45286314267577,1.0001500366000173,2.5246480641214798e-05
433.4732971415098,1.0000246594807949,2.5250054789123336e-05
433.493731140584,0.9999521665493014,2.5245122428742196e-05
433.51416513989096,1.000032146455687,2.5248930501095283e-05
433.53459923930785,1.0000844364390593,2.524871833706418e-05
433.55503313907974,1.00001871743723,2.5247595862403914e-05
433.5754671390852,1.0002104077626381,2.525172671422312e-05
433.5959010391991,1.0001156915882115,2.524866030929499e-05
433.616335139671,1.0000956074809615,2.5247817093273952e-05
433.6572030411946,1.0001073727272203,2.5248270435220746e-05
433.6776371422413,1.00011830608738,2.5246428053548968e-05
433.71850514503893,1.000166555481128,2.5249884332551342e-05
433.73893914679064,1.0002088628313113,2.5249918786539297e-05
433.7593731487752,1.000067323353592,2.5247060918906696e-05
433.7798070508754,1.0001481351460766,2.5246402666399947e-05
433.80024115331906,1.000302390597025,2.5250163591190565e-05
433.8411090587935,1.0001476597825913,2.524743809940643e-05
433.86154316182655,1.0001058277958934,2.525139849465364e-05
433.88197716520807,1.000080395849435,2.5250256072947715e-05
433.90241106870525,1.0002339382551557,2.5251728527590908e-05
